"id","user_id","question_id","trade_id","created_at","updated_at","old_marginal","new_marginal"
1596,821,312,43337,"2014-06-29 06:41:24.40331","2014-10-21 22:49:59.59802","[0.038557872, 0.40397125, 0.31659508, 0.08092925, 0.15994653]","[0.0398746, 0.38361722, 0.32740662, 0.08369294, 0.16540864]"
1597,821,315,43340,"2014-06-29 06:55:40.310243","2014-10-21 22:50:02.474873","[0.09441079, 0.2701, 0.32361788, 0.18089636, 0.13097498]","[0.09281598, 0.28242967, 0.31815124, 0.17784062, 0.12876251]"
1598,5282,410,43342,"2014-06-29 08:35:16.434492","2014-10-21 22:50:05.086605","[0.75357556, 0.24642429]","[0.7789349, 0.22106506]"
1599,5282,372,43342,"2014-06-29 08:35:16.434492","2014-10-21 22:50:07.227131","[0.8493327, 0.15066715]","[0.8646628, 0.13533713]"
1600,45,410,43346,"2014-06-29 08:39:05.890658","2014-10-21 22:50:10.346044","[0.7865428, 0.21345726]","[0.8042941, 0.19570582]"
1601,45,372,43346,"2014-06-29 08:39:05.890658","2014-10-21 22:50:12.471437","[0.86926186, 0.1307381]","[0.87999284, 0.1200071]"
1602,821,410,43350,"2014-06-29 08:44:08.502078","2014-10-21 22:50:15.590115","[0.81190205, 0.18809801]","[0.79161453, 0.2083854]"
1603,821,372,43350,"2014-06-29 08:44:08.502078","2014-10-21 22:50:17.704109","[0.88459194, 0.11540808]","[0.8723278, 0.12767209]"
1604,85,410,43360,"2014-06-29 10:34:00.118169","2014-10-21 22:50:22.274095","[0.7941505, 0.20584951]","[0.77893496, 0.22106504]"
1605,2299,410,43365,"2014-06-29 10:40:48.306356","2014-10-21 22:50:25.63062","[0.778935, 0.22106504]","[0.7916145, 0.20838544]"
1606,85,410,43385,"2014-06-29 11:24:57.622407","2014-10-21 22:50:32.738717","[0.79161495, 0.20838553]","[0.77893513, 0.22106504]"
1607,5282,410,43386,"2014-06-29 11:27:42.793884","2014-10-21 22:50:35.118213","[0.77893513, 0.22106504]","[0.7916146, 0.20838536]"
1608,2315,410,43400,"2014-06-29 13:28:51.94622","2014-10-21 22:50:40.738387","[0.7916148, 0.20838538]","[0.778935, 0.22106495]"
1609,5282,410,43401,"2014-06-29 13:29:54.002207","2014-10-21 22:50:43.110717","[0.778935, 0.22106495]","[0.7890788, 0.21092129]"
1610,2315,410,43403,"2014-06-29 13:31:57.910163","2014-10-21 22:50:45.726578","[0.78907883, 0.2109213]","[0.77893525, 0.22106501]"
1611,85,410,43411,"2014-06-29 13:58:58.95436","2014-10-21 22:50:49.822246","[0.781471, 0.21852913]","[0.76371944, 0.23628056]"
1612,85,372,43411,"2014-06-29 13:58:58.95436","2014-10-21 22:50:51.953628","[0.866196, 0.13380411]","[0.8554649, 0.1445351]"
1613,45,410,43414,"2014-06-29 14:11:19.29466","2014-10-21 22:50:54.81799","[0.7637193, 0.23628053]","[0.7916146, 0.20838542]"
1614,45,372,43414,"2014-06-29 14:11:19.29466","2014-10-21 22:50:56.935699","[0.85546476, 0.1445351]","[0.872328, 0.1276721]"
1615,59,137,43441,"2014-06-29 16:32:32.19442","2014-10-21 22:51:05.77051","[0.15630229, 0.30010003, 0.1692786, 0.18967308, 0.1846462]","[0.15351133, 0.29474145, 0.16625595, 0.20414208, 0.18134916]"
1616,59,544,43459,"2014-06-29 19:36:07.987793","2014-10-21 22:51:12.373995","[0.041795664, 0.14427572, 0.52514577, 0.1267977, 0.09220657, 0.043469086, 0.026308987]","[0.04211804, 0.14818928, 0.51307315, 0.13097508, 0.09484817, 0.044224568, 0.026571684]"
1617,5122,410,43467,"2014-06-29 20:56:47.246708","2014-10-21 22:51:16.49063","[0.7916148, 0.20838551]","[0.8068301, 0.19316989]"
1618,85,410,43470,"2014-06-29 21:24:53.107049","2014-10-21 22:51:19.350789","[0.8119019, 0.18809801]","[0.79922235, 0.20077765]"
1619,5122,410,43485,"2014-06-29 23:03:10.651447","2014-10-21 22:51:25.226152","[0.79922223, 0.20077771]","[0.77893496, 0.22106512]"
1620,5122,372,43485,"2014-06-29 23:03:10.651447","2014-10-21 22:51:27.359204","[0.8769268, 0.12307314]","[0.86466295, 0.13533717]"
1621,2283,341,43508,"2014-06-29 23:53:04.054088","2014-10-21 22:51:35.206888","[0.6886367, 0.31136304]","[0.7026565, 0.2973435]"
1622,2283,410,43515,"2014-06-30 01:43:50.377941","2014-10-21 22:51:39.046205","[0.78400683, 0.21599358]","[0.8185856, 0.18141438]"
1623,2283,372,43515,"2014-06-30 01:43:50.377941","2014-10-21 22:51:41.180696","[0.86772907, 0.13227136]","[0.88863224, 0.11136774]"
1624,36,410,43528,"2014-06-30 07:31:01.494476","2014-10-21 22:51:46.550446","[0.8169737, 0.18302651]","[0.801758, 0.19824201]"
1625,36,410,43529,"2014-06-30 07:31:46.680259","2014-10-21 22:51:48.942376","[0.801758, 0.19824201]","[0.81190187, 0.18809831]"
1626,85,410,43531,"2014-06-30 08:39:18.358392","2014-10-21 22:51:51.550531","[0.8198596, 0.1801404]","[0.8093657, 0.19063416]"
1627,5122,410,43546,"2014-06-30 10:05:10.859816","2014-10-21 22:51:58.291496","[0.809366, 0.19063419]","[0.8195095, 0.18049046]"
1628,4769,410,43620,"2014-06-30 13:33:45.282334","2014-10-21 22:52:18.910113","[0.8271172, 0.17288265]","[0.81697357, 0.18302637]"
1629,4769,410,43621,"2014-06-30 13:34:18.670218","2014-10-21 22:52:21.278092","[0.81697357, 0.18302637]","[0.804294, 0.19570602]"
1630,85,410,43647,"2014-06-30 14:08:59.546253","2014-10-21 22:52:29.822627","[0.8042948, 0.1957061]","[0.7916145, 0.20838556]"
1631,4769,410,43663,"2014-06-30 14:16:06.470286","2014-10-21 22:52:35.930202","[0.7916151, 0.20838559]","[0.8042942, 0.1957058]"
1632,2283,410,43730,"2014-06-30 16:55:54.279382","2014-10-21 22:52:54.682012","[0.8042943, 0.19570574]","[0.67496216, 0.32503784]"
1633,2283,372,43730,"2014-06-30 16:55:54.279382","2014-10-21 22:52:56.817105","[0.8799929, 0.12000708]","[0.8018098, 0.1981902]"
1634,2283,374,43730,"2014-06-30 16:55:54.279382","2014-10-21 22:52:58.928962","[0.6661266, 0.3338734]","[0.6356745, 0.3643255]"
1635,2283,375,43730,"2014-06-30 16:55:54.279382","2014-10-21 22:53:01.055587","[0.20821625, 0.7917838]","[0.21929917, 0.78070086]"
1636,45,410,43734,"2014-06-30 17:07:09.038361","2014-10-21 22:53:04.178294","[0.67496216, 0.32503793]","[0.7155369, 0.28446308]"
1637,45,372,43734,"2014-06-30 17:07:09.038361","2014-10-21 22:53:06.301456","[0.80180985, 0.19819024]","[0.8263378, 0.17366217]"
1638,296,410,43735,"2014-06-30 17:11:53.874448","2014-10-21 22:53:08.666436","[0.7155369, 0.28446308]","[0.740896, 0.25910383]"
1639,296,372,43735,"2014-06-30 17:11:53.874448","2014-10-21 22:53:10.803217","[0.8263378, 0.17366217]","[0.84166765, 0.15833215]"
1640,2315,410,43737,"2014-06-30 17:14:17.02796","2014-10-21 22:53:13.430382","[0.7408958, 0.2591038]","[0.69017756, 0.30982235]"
1641,2315,372,43737,"2014-06-30 17:14:17.02796","2014-10-21 22:53:15.569085","[0.8416675, 0.15833214]","[0.81100774, 0.18899223]"
1642,2315,374,43737,"2014-06-30 17:14:17.02796","2014-10-21 22:53:17.683372","[0.6511988, 0.3488008]","[0.639257, 0.36074293]"
1643,45,410,43738,"2014-06-30 17:14:31.4187","2014-10-21 22:53:20.071025","[0.69017756, 0.30982235]","[0.71553695, 0.28446317]"
1644,45,372,43738,"2014-06-30 17:14:31.4187","2014-10-21 22:53:22.190724","[0.81100774, 0.18899223]","[0.82633793, 0.17366223]"
1645,2315,410,43742,"2014-06-30 17:16:56.686346","2014-10-21 22:53:25.318272","[0.7155371, 0.28446317]","[0.70285714, 0.29714277]"
1646,296,410,43744,"2014-06-30 17:22:13.794172","2014-10-21 22:53:27.962265","[0.70285714, 0.29714277]","[0.71553695, 0.2844632]"
1647,85,410,43786,"2014-06-30 18:13:12.450516","2014-10-21 22:53:41.36211","[0.7155372, 0.2844633]","[0.7256806, 0.2743194]"
1648,2283,410,43789,"2014-06-30 18:15:26.738224","2014-10-21 22:53:44.234642","[0.7256805, 0.2743194]","[0.69017756, 0.30982244]"
1649,2283,372,43789,"2014-06-30 18:15:26.738224","2014-10-21 22:53:46.344693","[0.8324697, 0.1675302]","[0.81100774, 0.18899228]"
1650,4769,410,43790,"2014-06-30 18:15:43.490326","2014-10-21 22:53:48.722203","[0.69017756, 0.30982244]","[0.71553683, 0.28446317]"
1651,4769,372,43790,"2014-06-30 18:15:43.490326","2014-10-21 22:53:50.862421","[0.81100774, 0.18899228]","[0.8263378, 0.17366222]"
1652,45,410,43800,"2014-06-30 18:42:08.118459","2014-10-21 22:53:55.502239","[0.7155367, 0.28446308]","[0.72821647, 0.2717836]"
1653,176,44,43805,"2014-06-30 18:55:08.686383","2014-10-21 22:53:58.866393","[0.07284053, 0.80250967, 0.07421549, 0.03640323, 0.014032067]","[0.061075732, 0.83440423, 0.062229678, 0.030524064, 0.011766029]"
1654,2283,410,43862,"2014-06-30 19:37:35.840325","2014-10-21 22:54:15.170579","[0.7282164, 0.27178365]","[0.7611834, 0.23881656]"
1655,2283,372,43862,"2014-06-30 19:37:35.840325","2014-10-21 22:54:17.293567","[0.8340028, 0.1659973]","[0.8539317, 0.1460682]"
1656,4769,410,43863,"2014-06-30 19:38:03.832236","2014-10-21 22:54:19.639615","[0.7611834, 0.23881656]","[0.8296534, 0.17034662]"
1657,4769,372,43863,"2014-06-30 19:38:03.832236","2014-10-21 22:54:21.926956","[0.8539317, 0.1460682]","[0.8953228, 0.10467713]"
1658,4769,374,43863,"2014-06-30 19:38:03.832236","2014-10-21 22:54:24.076411","[0.6559758, 0.34402406]","[0.6720975, 0.32790244]"
1659,45,410,43869,"2014-06-30 19:53:36.678443","2014-10-21 22:54:27.694377","[0.82965326, 0.17034659]","[0.8195097, 0.18049029]"
1660,45,410,43870,"2014-06-30 19:54:15.254426","2014-10-21 22:54:30.058364","[0.8195097, 0.18049029]","[0.8296534, 0.1703466]"
1661,45,372,43877,"2014-06-30 20:00:53.699563","2014-10-21 22:54:36.017082","[0.88999987, 0.11000004]","[0.8678484, 0.1321515]"
1662,367,338,43952,"2014-07-01 05:48:17.246359","2014-10-21 22:54:56.810255","[0.58000034, 0.42000008]","[0.60651976, 0.3934803]"
1720,7262,335,45059,"2014-07-04 00:19:02.382264","2014-10-21 23:02:06.46779","[0.19739297, 0.265552, 0.2704829, 0.2371168, 0.029479044]","[0.1918359, 0.258156, 0.26289397, 0.2584747, 0.028640905]"
1663,7012,697,44012,"2014-07-01 09:21:15.190409","2014-10-21 22:55:28.862127","[0.018211272, 0.016464194, 0.013481294, 0.013481221, 0.24543652, 0.01348097, 0.016808301, 0.015285805, 0.015937045, 0.025026781, 0.011549194, 0.013480209, 0.016555183, 0.56480193]","[0.020732656, 0.015753232, 0.012899139, 0.015134294, 0.19126607, 0.012898829, 0.01608248, 0.014625726, 0.015248847, 0.023946065, 0.011050473, 0.0128981015, 0.015840292, 0.62162364]"
1664,6782,697,44013,"2014-07-01 09:22:55.046149","2014-10-21 22:55:31.214104","[0.020732656, 0.015753232, 0.012899139, 0.015134294, 0.19126607, 0.012898829, 0.01608248, 0.014625726, 0.015248847, 0.023946065, 0.011050473, 0.0128981015, 0.015840292, 0.62162364]","[0.019339908, 0.016145954, 0.01322071, 0.014221178, 0.22118858, 0.013220392, 0.01648341, 0.01499034, 0.015628994, 0.024543028, 0.011325957, 0.013219645, 0.016235184, 0.5902368]"
1665,7015,697,44020,"2014-07-01 09:38:48.121003","2014-10-21 22:55:35.939101","[0.019627597, 0.016064832, 0.013154285, 0.014409794, 0.21500774, 0.01315397, 0.016400594, 0.014915026, 0.01555047, 0.024419721, 0.011269053, 0.013153228, 0.016153613, 0.5967201]","[0.018363662, 0.016421227, 0.01344611, 0.0135811325, 0.2421626, 0.013445789, 0.01676444, 0.015245913, 0.015895454, 0.024961466, 0.011519055, 0.01344503, 0.016511977, 0.5682362]"
1666,7018,697,44026,"2014-07-01 09:48:10.707054","2014-10-21 22:55:39.866887","[0.017988717, 0.016526949, 0.0135326795, 0.01333531, 0.25021803, 0.0135323545, 0.016872372, 0.015344069, 0.015997794, 0.025122171, 0.011593218, 0.013531592, 0.016618283, 0.55978644]","[0.01952738, 0.016093086, 0.013177423, 0.014344087, 0.21716079, 0.013177105, 0.016429441, 0.014941258, 0.015577823, 0.02446267, 0.011288875, 0.013176363, 0.016182024, 0.59446156]"
1667,7019,697,44030,"2014-07-01 09:50:22.022352","2014-10-21 22:55:43.001889","[0.01952738, 0.016093086, 0.013177423, 0.014344087, 0.21716079, 0.013177105, 0.016429441, 0.014941258, 0.015577823, 0.02446267, 0.011288875, 0.013176363, 0.016182024, 0.59446156]","[0.0182928, 0.016441206, 0.013462473, 0.013534672, 0.24368504, 0.013462147, 0.016784837, 0.015264464, 0.015914798, 0.024991838, 0.011533072, 0.01346139, 0.01653207, 0.5666392]"
1668,60,386,44092,"2014-07-01 13:01:21.533913","2014-10-21 22:56:01.184572","[0.92746776, 0.072532214]","[0.9015367, 0.09846326]"
1669,60,372,44092,"2014-07-01 13:01:21.533913","2014-10-21 22:56:03.342518","[0.8705596, 0.12944046]","[0.8519641, 0.14803582]"
1670,60,410,44092,"2014-07-01 13:01:21.533913","2014-10-21 22:56:05.470211","[0.79332364, 0.20667636]","[0.76321447, 0.23678547]"
1671,60,410,44093,"2014-07-01 13:01:45.614595","2014-10-21 22:56:07.842347","[0.76321447, 0.23678547]","[0.6959739, 0.3040262]"
1672,60,374,44093,"2014-07-01 13:01:45.614595","2014-10-21 22:56:09.971671","[0.48942477, 0.51057523]","[0.47334692, 0.5266532]"
1673,2283,410,44097,"2014-07-01 13:21:55.54802","2014-10-21 22:56:13.094181","[0.69123554, 0.3087644]","[0.7013831, 0.29861677]"
1674,2283,410,44102,"2014-07-01 13:25:48.922193","2014-10-21 22:56:16.462297","[0.7013831, 0.29861683]","[0.7635573, 0.23644274]"
1675,2283,374,44102,"2014-07-01 13:25:48.922193","2014-10-21 22:56:18.589709","[0.49999997, 0.49999994]","[0.51506186, 0.48493817]"
1676,2283,372,44103,"2014-07-01 13:26:26.394353","2014-10-21 22:56:20.982027","[0.8500001, 0.15]","[0.87283164, 0.12716837]"
1677,4769,374,44111,"2014-07-01 13:53:36.546376","2014-10-21 22:56:25.090524","[0.52389014, 0.47610992]","[0.5341319, 0.46586823]"
1678,4769,372,44117,"2014-07-01 14:00:49.719568","2014-10-21 22:56:35.082936","[0.88774717, 0.112252735]","[0.869699, 0.13030094]"
1679,4769,410,44118,"2014-07-01 14:02:17.7582","2014-10-21 22:56:37.454922","[0.79499996, 0.20500001]","[0.76824087, 0.23175924]"
1680,4769,372,44119,"2014-07-01 14:02:34.106229","2014-10-21 22:56:39.834132","[0.8400001, 0.16000003]","[0.82759374, 0.17240618]"
1681,176,102,44135,"2014-07-01 15:00:15.682179","2014-10-21 22:56:45.918358","[0.48000026, 0.52]","[0.45867857, 0.54132146]"
1682,176,102,44136,"2014-07-01 15:05:42.478232","2014-10-21 22:56:48.293829","[0.45867857, 0.54132146]","[0.44127995, 0.55872005]"
1683,85,386,44201,"2014-07-01 19:14:58.425958","2014-10-21 22:57:08.416444","[0.9340891, 0.06591076]","[0.92227876, 0.07772119]"
1684,85,372,44201,"2014-07-01 19:14:58.425958","2014-10-21 22:57:10.579065","[0.8275937, 0.17240618]","[0.8095434, 0.19045663]"
1685,85,410,44201,"2014-07-01 19:14:58.425958","2014-10-21 22:57:12.696895","[0.74999994, 0.24999997]","[0.72346056, 0.27653947]"
1686,4769,103,44387,"2014-07-02 08:57:03.906243","2014-10-21 22:58:03.658704","[0.45000005, 0.5499997]","[0.46941292, 0.5305871]"
1687,7100,386,44532,"2014-07-02 13:17:48.774385","2014-10-21 22:58:41.798509","[0.9223072, 0.07769275]","[0.9054079, 0.09459217]"
1688,7100,372,44532,"2014-07-02 13:17:48.774385","2014-10-21 22:58:43.934724","[0.80997354, 0.19002642]","[0.78418344, 0.21581666]"
1689,7100,410,44532,"2014-07-02 13:17:48.774385","2014-10-21 22:58:46.0629","[0.724093, 0.27590692]","[0.6861738, 0.31382623]"
1690,4769,386,44537,"2014-07-02 13:21:57.450332","2014-10-21 22:58:49.389167","[0.9054079, 0.09459217]","[0.919744, 0.08025604]"
1691,4769,372,44537,"2014-07-02 13:21:57.450332","2014-10-21 22:58:51.709789","[0.7841834, 0.21581666]","[0.80606174, 0.19393827]"
1692,4769,410,44537,"2014-07-02 13:21:57.450332","2014-10-21 22:58:54.389981","[0.6861738, 0.31382623]","[0.71834147, 0.2816585]"
1693,45,386,44549,"2014-07-02 13:35:13.466828","2014-10-21 22:58:59.71017","[0.91974396, 0.08025604]","[0.93875545, 0.061244678]"
1694,45,372,44549,"2014-07-02 13:35:13.466828","2014-10-21 22:59:01.856192","[0.80606174, 0.19393824]","[0.83507514, 0.16492496]"
1695,45,410,44549,"2014-07-02 13:35:13.466828","2014-10-21 22:59:03.981875","[0.71834147, 0.28165847]","[0.7609997, 0.23900035]"
1696,6995,386,44573,"2014-07-02 14:37:21.758299","2014-10-21 22:59:12.069994","[0.93875515, 0.061244696]","[0.91974396, 0.08025608]"
1697,6995,372,44573,"2014-07-02 14:37:21.758299","2014-10-21 22:59:14.201323","[0.8350749, 0.16492504]","[0.80606174, 0.19393837]"
1698,6995,410,44573,"2014-07-02 14:37:21.758299","2014-10-21 22:59:16.450303","[0.7609995, 0.23900042]","[0.71834147, 0.28165862]"
1699,2299,386,44574,"2014-07-02 14:44:48.034903","2014-10-21 22:59:18.838045","[0.91974396, 0.08025608]","[0.9362204, 0.06377957]"
1700,2299,372,44574,"2014-07-02 14:44:48.034903","2014-10-21 22:59:20.985879","[0.80606174, 0.19393837]","[0.83120656, 0.16879354]"
1701,2299,410,44574,"2014-07-02 14:44:48.034903","2014-10-21 22:59:23.474976","[0.71834147, 0.28165862]","[0.7553118, 0.24468827]"
1702,176,386,44575,"2014-07-02 14:58:23.886315","2014-10-21 22:59:25.894665","[0.9362204, 0.06377957]","[0.9476271, 0.052372754]"
1703,176,372,44575,"2014-07-02 14:58:23.886315","2014-10-21 22:59:28.060192","[0.83120656, 0.16879354]","[0.84861445, 0.15138555]"
1704,176,410,44575,"2014-07-02 14:58:23.886315","2014-10-21 22:59:30.20947","[0.7553118, 0.24468827]","[0.78090656, 0.21909337]"
1705,85,386,44579,"2014-07-02 15:38:17.022277","2014-10-21 22:59:33.342015","[0.94762725, 0.05237277]","[0.9336856, 0.06631442]"
1706,85,372,44579,"2014-07-02 15:38:17.022277","2014-10-21 22:59:35.484088","[0.84861445, 0.15138553]","[0.8273381, 0.17266193]"
1707,85,410,44579,"2014-07-02 15:38:17.022277","2014-10-21 22:59:37.638759","[0.7809067, 0.21909335]","[0.7496241, 0.25037596]"
1708,45,410,44581,"2014-07-02 16:22:28.442384","2014-10-21 22:59:40.278256","[0.74962413, 0.25037593]","[0.76099956, 0.23900041]"
1709,101,386,44606,"2014-07-02 17:55:05.37038","2014-10-21 22:59:48.646148","[0.9387554, 0.061244737]","[0.91979563, 0.08020426]"
1710,101,372,44606,"2014-07-02 17:55:05.37038","2014-10-21 22:59:50.786025","[0.83507514, 0.16492507]","[0.8061407, 0.1938592]"
1711,101,410,44606,"2014-07-02 17:55:05.37038","2014-10-21 22:59:52.924476","[0.7609997, 0.23900047]","[0.7184577, 0.28154224]"
1712,4769,386,44608,"2014-07-02 17:57:53.746234","2014-10-21 22:59:55.574086","[0.91979563, 0.08020426]","[0.9324181, 0.06758184]"
1713,4769,372,44608,"2014-07-02 17:57:53.746234","2014-10-21 22:59:57.702601","[0.80614066, 0.19385917]","[0.8254038, 0.17459609]"
1714,4769,410,44608,"2014-07-02 17:57:53.746234","2014-10-21 22:59:59.84232","[0.71845764, 0.2815422]","[0.7467801, 0.25321972]"
1715,45,410,44609,"2014-07-02 18:13:14.614223","2014-10-21 23:00:02.218142","[0.7467801, 0.25321972]","[0.7609996, 0.23900037]"
1716,7129,102,44617,"2014-07-02 20:22:41.494245","2014-10-21 23:00:06.447332","[0.60000044, 0.39999986]","[0.57757074, 0.42242926]"
1717,7129,103,44619,"2014-07-02 20:23:20.275603","2014-10-21 23:00:09.142932","[0.33494312, 0.66505706]","[0.31380773, 0.68619233]"
1718,7129,401,44629,"2014-07-02 20:33:53.45018","2014-10-21 23:00:13.846128","[0.62999994, 0.37000015]","[0.6410358, 0.35896426]"
1719,7129,399,44630,"2014-07-02 20:35:01.626288","2014-10-21 23:00:16.230452","[0.3593525, 0.5698151, 0.07083241]","[0.36702856, 0.5587785, 0.07419283]"
1721,2315,335,45062,"2014-07-04 00:27:58.790282","2014-10-21 23:02:09.380565","[0.19183597, 0.25815633, 0.26289427, 0.25847495, 0.028640918]","[0.19495115, 0.2623025, 0.2671485, 0.24648806, 0.029110763]"
1722,5282,335,45179,"2014-07-04 03:11:18.478105","2014-10-21 23:02:40.538278","[0.1952193, 0.26224393, 0.2670883, 0.246345, 0.029103719]","[0.17901692, 0.27295554, 0.24204746, 0.275687, 0.030293409]"
1723,5282,335,45181,"2014-07-04 03:12:47.570317","2014-10-21 23:02:43.30209","[0.18037397, 0.27511096, 0.24391589, 0.2700773, 0.030521687]","[0.17698282, 0.26825225, 0.23783576, 0.2937207, 0.023209305]"
1724,2299,335,45199,"2014-07-04 03:37:32.314245","2014-10-21 23:02:49.930548","[0.172226, 0.27810454, 0.22746779, 0.29989183, 0.022310328]","[0.16788968, 0.27103674, 0.22173017, 0.31759623, 0.021747347]"
1725,2299,335,45205,"2014-07-04 03:39:56.086388","2014-10-21 23:02:53.550871","[0.17188233, 0.2769427, 0.22655255, 0.30471665, 0.019905778]","[0.1705626, 0.27509156, 0.22501493, 0.31641394, 0.012917017]"
1726,85,342,45290,"2014-07-04 11:30:11.029176","2014-10-21 23:03:16.806683","[0.8471564, 0.15284346]","[0.8581865, 0.14181364]"
1727,7380,341,45352,"2014-07-04 14:44:14.824784","2014-10-21 23:03:35.090183","[0.7485067, 0.2514934]","[0.7271762, 0.27282378]"
1728,4769,341,45359,"2014-07-04 15:05:15.178849","2014-10-21 23:03:39.126261","[0.72717625, 0.27282387]","[0.73997444, 0.26002553]"
1729,101,410,45433,"2014-07-04 18:36:01.694172","2014-10-21 23:03:59.653983","[0.76668775, 0.2333127]","[0.7496242, 0.25037584]"
1730,101,372,45433,"2014-07-04 18:36:01.694172","2014-10-21 23:04:01.784242","[0.83894384, 0.1610566]","[0.82733816, 0.17266184]"
1731,7424,697,45445,"2014-07-04 18:57:44.106327","2014-10-21 23:04:06.906074","[0.017958999, 0.016535327, 0.0135395415, 0.013315827, 0.2508565, 0.013539214, 0.016880924, 0.015351847, 0.016005903, 0.025134908, 0.011599095, 0.01353845, 0.01662671, 0.55911666]","[0.018937143, 0.016259518, 0.013313701, 0.013957117, 0.22984168, 0.01331338, 0.01659935, 0.015095778, 0.015738925, 0.024715658, 0.011405622, 0.01331263, 0.016349377, 0.58116]"
1732,7440,372,45494,"2014-07-04 20:42:08.490384","2014-10-21 23:04:21.202163","[0.8273381, 0.17266184]","[0.8061835, 0.1938164]"
